,Model,Sigma_y/E0,k/E0,E1/E0,cohesive_K,DI,Strain000,Strain001,Strain002,Strain003,Strain004,Strain005,Strain006,Strain007,Strain008,Strain009,Strain010,Strain011,Strain012,Strain013,Strain014,Strain015,Strain016,Strain017,Strain018,Strain019,Strain020,Strain021,Strain022,Strain023,Strain024,Strain025,Strain026,Strain027,Strain028,Strain029,Strain030,Strain031,Strain032,Strain033,Strain034,Strain035,Strain036,Strain037,Strain038,Strain039,Strain040,Strain041,Strain042,Strain043,Strain044,Strain045,Strain046,Strain047,Strain048,Strain049,Strain050,Strain051,Strain052,Strain053,Strain054,Strain055,Strain056,Strain057,Strain058,Strain059,Strain060,Strain061,Strain062,Strain063,Strain064,Strain065,Strain066,Strain067,Strain068,Strain069,Strain070,Strain071,Strain072,Strain073,Strain074,Strain075,Strain076,Strain077,Strain078,Strain079,Strain080,Strain081,Strain082,Strain083,Strain084,Strain085,Strain086,Strain087,Strain088,Strain089,Strain090,Strain091,Strain092,Strain093,Strain094,Strain095,Strain096,Strain097,Strain098,Strain099,Strain100
422,C008,0.0173,0.0781,190.72,9547755,228.31,-0.0,0.0022026552462526,0.0044003426124197,0.0065926552462526,0.0087628907922912,0.0108743683083511,0.0128945182012847,0.0147862312633832,0.0165317987152034,0.0181192719486081,0.0195924625267665,0.0209740042826552,0.0222725910064239,0.0234929336188436,0.0246325481798715,0.0256817987152034,0.0266441113490364,0.0275421841541755,0.0283877944325481,0.0291871520342612,0.0299434689507494,0.0306578158458244,0.03133426124197,0.0319775160599571,0.032592505353319,0.0331839400428265,0.0337552462526766,0.0343092077087794,0.0348464668094218,0.0353687366167023,0.0358773019271948,0.0363723768736616,0.0368561027837259,0.0373282655246252,0.0377901498929336,0.0382426124197002,0.0386860813704496,0.0391207708779443,0.0395477516059957,0.0399668094218415,0.040378800856531,0.0407839400428265,0.0411820128479657,0.0415736616702355,0.0419586723768736,0.042337687366167,0.042710278372591,0.0430768736616702,0.0434381156316916,0.0437942184154175,0.0441456102783725,0.0444927194860813,0.0448357601713062,0.0451749464668094,0.0455107066381156,0.0458428265524625,0.0461717344753747,0.0464974304068522,0.0468201284796573,0.0471398286937901,0.0474567451820128,0.0477706638115631,0.0480824411134903,0.0483914346895075,0.0486982869379015,0.0490029978586723,0.0493051391862955,0.0496051391862955,0.04990278372591,0.0501982869379015,0.0504914346895074,0.0507826552462526,0.051071948608137,0.0513593147751606,0.0516449678800856,0.0519286937901498,0.0522104925053533,0.0524905781584582,0.0527691648822269,0.0530460385438972,0.0533211991434689,0.0535950749464668,0.0538672376873661,0.0541379014989293,0.0544070663811563,0.0546745182012848,0.054940471092077,0.0552051391862955,0.0554678800856531,0.0557291220556745,0.0559884368308351,0.0562464668094218,0.05650278372591,0.0567573875802997,0.0570107066381156,0.0572625267665952,0.0575126338329764,0.0577614561027837,0.0580085653104925,0.0582539614561027,0.0584978586723768
423,C009,0.0166,0.0705,189.07,8629653,90.3,-0.0,0.0022006209850107,0.0043963169164882,0.0065861027837259,0.0087490149892933,0.0108462955032119,0.0128385867237687,0.0146892719486081,0.0163821627408993,0.0179185653104925,0.0193466167023554,0.0206833618843683,0.0219357601713062,0.023106852248394,0.0241892933618843,0.0251770877944325,0.0260869379014989,0.0269385438972162,0.0277391862955032,0.0284944325481798,0.0292049250535331,0.0298745182012847,0.0305077087794432,0.0311104925053533,0.0316875802997858,0.0322434689507494,0.0327807280513918,0.0333004282655246,0.0338044967880085,0.0342940042826552,0.0347695931477516,0.0352329764453961,0.0356847965738758,0.0361259100642398,0.0365571734475374,0.0369790149892933,0.0373920770877944,0.0377970021413276,0.0381940042826552,0.0385835117773019,0.0389657387580299,0.039341113490364,0.0397094218415417,0.0400713062098501,0.0404265524625267,0.0407755888650963,0.0411186295503212,0.0414565310492505,0.0417892933618843,0.0421177730192719,0.0424419700214132,0.0427620985010706,0.043078800856531,0.0433916488222698,0.0437012847965738,0.0440077087794432,0.0443111349036402,0.0446111349036402,0.0449085653104925,0.0452032119914346,0.0454952890792291,0.0457850107066381,0.0460721627408993,0.0463571734475374,0.0466398286937901,0.0469201284796573,0.0471980728051391,0.0474736616702355,0.0477475374732334,0.0480192719486081,0.0482892933618843,0.0485576017130621,0.048823982869379,0.0490884368308351,0.049351391862955,0.0496124197002141,0.0498721627408993,0.050130192719486,0.0503867237687366,0.0506417558886509,0.0508955032119914,0.0511477516059957,0.0513982869379015,0.0516475374732334,0.0518952890792291,0.0521413276231263,0.0523858672376873,0.0526286937901498,0.0528702355460385,0.0531100642398286,0.0533483940042826,0.0535854389721627,0.0538209850107066,0.0540552462526766,0.0542880085653104,0.0545190578158458,0.0547486081370449,0.0549766595289079,0.0552029978586723,0.0554278372591006,0.0556509635974304
424,C010,0.0221,0.0606,37.28,9005438,71.83,-0.0,0.0017635867237687,0.0035242826552462,0.0052820770877944,0.0070369807280513,0.008788800856531,0.010533340471092,0.0122621627408993,0.0139681156316916,0.0156389079229122,0.0172596573875803,0.0188178586723768,0.0203048822269807,0.0217154175588865,0.0230488222698072,0.0243220556745182,0.0255458244111349,0.0267209850107066,0.0278466809421841,0.0289246252676659,0.0299518201284796,0.030919914346895,0.0318235546038543,0.0326715203426124,0.0334760171306209,0.0342432548179871,0.0349781584582441,0.0356824411134903,0.0363541755888651,0.0369940042826552,0.0376044967880085,0.0381871520342612,0.0387460385438972,0.0392832976445396,0.0398025695931477,0.040306209850107,0.0407957173447537,0.041271948608137,0.0417359743040685,0.0421882226980728,0.0426297644539614,0.0430608137044967,0.0434820128479657,0.0438937901498929,0.0442967880085653,0.0446912205567451,0.0450777301927194,0.0454565310492505,0.0458282655246252,0.0461929336188436,0.0465511777301927,0.0469029978586723,0.0472488222698072,0.0475888650963597,0.047923340471092,0.0482522483940042,0.0485758029978586,0.0488942184154175,0.0492074946466809,0.0495158458244111,0.0498197002141327,0.0501188436830835,0.0504134903640257,0.0507040685224839,0.0509903640256959,0.0512725910064239,0.051550749464668,0.0518250535331905,0.0520957173447537,0.0523629550321199,0.0526269807280513,0.0528875802997858,0.0531451820128479,0.0533999999999999,0.0536522483940042,0.0539014989293361,0.0541481798715203,0.0543920770877944,0.054633618843683,0.0548728051391862,0.0551094218415417,0.0553434689507494,0.0555755888650963,0.0558053533190578,0.0560327623126338,0.056258244111349,0.0564815845824411,0.05670278372591,0.0569222698072805,0.0571398286937901,0.0573554603854389,0.0575695931477516,0.0577815845824411,0.0579918629550321,0.0582004282655246,0.0584072805139186,0.0586124197002141,0.0588158458244111,0.0590179871520342,0.0592184154175588,0.0594173447537473
425,C011,0.0188,0.0271,28.3,9149446,153.91,-0.0,0.00164726124197,0.0032920342612419,0.0049343040685224,0.0065740685224839,0.0082104925053533,0.0098370235546038,0.0114466595289079,0.0130283725910064,0.0145643254817987,0.0160362740899357,0.0174332334047109,0.0187464025695931,0.0199806852248394,0.0211528907922912,0.0222713062098501,0.0233351177730192,0.0243441113490364,0.0252955032119914,0.0261783725910064,0.026989079229122,0.0277419700214132,0.0284486081370449,0.0291158458244111,0.0297462526766595,0.0303383297644539,0.0308929336188436,0.0314122055674518,0.0319,0.0323605995717344,0.0327982869379015,0.0332169164882227,0.0336179871520342,0.0340029978586723,0.0343730192719486,0.0347291220556745,0.035071948608137,0.0354025695931477,0.0357209850107066,0.0360286937901498,0.0363261241970021,0.036613704496788,0.0368920770877944,0.0371618843683083,0.0374237687366167,0.0376779443254818,0.0379246252676659,0.0381642398286937,0.0383965738758029,0.0386226980728051,0.0388423982869379,0.0390563169164882,0.0392644539614561,0.0394672376873661,0.0396648822269807,0.0398578158458244,0.0400460385438972,0.0402293361884368,0.0404083511777301,0.0405828693790149,0.0407535331905781,0.040920556745182,0.0410839400428265,0.0412443254817987,0.0414012847965738,0.0415554603854389,0.0417064239828693,0.041854817987152,0.0420002141327623,0.0421430406852248,0.0422832976445396,0.0424214132762312,0.0425571734475374,0.0426910064239828,0.0428226980728051,0.0429526766595289,0.0430809421841541,0.0432072805139186,0.0433319057815845,0.0434550321199143,0.0435762312633832,0.0436961456102783,0.0438141327623126,0.0439306209850107,0.0440456102783725,0.0441591006423982,0.0442713062098501,0.044382226980728,0.0444916488222698,0.0445997858672376,0.044706852248394,0.0448122055674518,0.044916488222698,0.0450190578158458,0.045120556745182,0.045220556745182,0.0453192719486081,0.0454167023554603,0.0455128479657387,0.0456077087794432,0.0457012847965738
426,C012,0.0084,0.0821,111.52,2959079,122.52,-0.0,0.002093340471092,0.004176852248394,0.0061705353319057,0.0079429336188436,0.0094484154175588,0.0107746038543897,0.0119450321199143,0.0129438329764453,0.0138183940042826,0.0146014989293361,0.0153047751605995,0.0159465738758029,0.0165461241970021,0.0171125481798715,0.0176509850107066,0.0181655888650963,0.0186596788008565,0.0191360813704496,0.0195967880085653,0.0200431691648822,0.0204761241970021,0.0208965096359743,0.0213051820128479,0.0217032119914346,0.0220920770877944,0.0224732334047109,0.022847323340471,0.0232152034261241,0.0235773019271948,0.02393426124197,0.0242862955032119,0.0246340471092077,0.0249775160599571,0.025317130620985,0.0256537473233404,0.0259871520342612,0.0263177730192719,0.0266460385438972,0.0269717344753747,0.0272952890792291,0.0276167023554603,0.0279361884368308,0.0282537473233404,0.0285695931477516,0.0288835117773019,0.0291961456102783,0.0295070663811563,0.029816488222698,0.0301246252676659,0.0304312633832976,0.0307368308351177,0.0310408993576017,0.031343897216274,0.0316458244111349,0.0319464668094218,0.0322458244111349,0.0325443254817987,0.0328417558886509,0.0331379014989293,0.0334331905781584,0.033727408993576,0.0340207708779443,0.0343128479657387,0.0346040685224839,0.0348942184154175,0.0351832976445396,0.0354713062098501,0.0357584582441113,0.0360447537473233,0.0363299785867237,0.0366143468950749,0.0368976445396145,0.0371800856531049,0.0374614561027837,0.0377419700214132,0.0380216274089935,0.0383,0.0385777301927194,0.038854175588865,0.0391297644539614,0.0394040685224839,0.0396777301927194,0.0399501070663811,0.0402216274089935,0.0404916488222698,0.0407605995717344,0.0410282655246252,0.0412946466809421,0.0415599571734475,0.0418241970021413,0.0420871520342612,0.0423488222698072,0.0426092077087794,0.04286852248394,0.0431265524625267,0.0433832976445396,0.0436387580299785,0.0438927194860813,0.0441451820128479,0.0443961456102783
427,C013,0.0094,0.062,119.7,6359831,125.94,-0.0,0.0021180321199143,0.0042292505353319,0.0062774732334047,0.0081502997858672,0.0097676445396145,0.0111717130620985,0.0124256745182012,0.0135365524625267,0.0144919057815845,0.0153343683083511,0.0160921413276231,0.0167730835117773,0.0173902355460385,0.0179604068522483,0.0184958886509635,0.0190016488222698,0.0194818843683083,0.0199398715203426,0.0203785653104925,0.0208002997858672,0.0212068736616702,0.0215995717344753,0.0219792291220556,0.0223466809421841,0.02270278372591,0.023047965738758,0.0233835117773019,0.0237111349036402,0.0240312633832976,0.0243449678800856,0.0246526766595289,0.0249552462526766,0.0252526766595289,0.0255456102783725,0.0258340471092077,0.0261186295503212,0.026399357601713,0.0266770877944325,0.0269520342612419,0.0272241970021413,0.0274942184154175,0.027761670235546,0.0280271948608137,0.0282905781584582,0.0285522483940042,0.0288122055674518,0.0290702355460385,0.0293269807280513,0.0295820128479657,0.0298357601713062,0.0300882226980728,0.0303391862955032,0.030589079229122,0.0308379014989293,0.0310852248394004,0.0313314775160599,0.0315766595289079,0.0318207708779443,0.0320638115631691,0.0323059957173447,0.032547323340471,0.0327875802997858,0.033026766595289,0.033265096359743,0.0335023554603854,0.0337387580299785,0.0339740899357601,0.0342085653104925,0.0344421841541755,0.0346747323340471,0.0349064239828693,0.03513704496788,0.0353668094218415,0.0355955032119914,0.0358231263383297,0.0360498929336188,0.0362758029978586,0.0365008565310492,0.0367246252676659,0.036947323340471,0.0371689507494646,0.0373897216274089,0.0376092077087794,0.0378278372591006,0.0380451820128479,0.0382612419700214,0.0384762312633833,0.0386899357601713,0.0389025695931477,0.0391141327623126,0.0393246252676659,0.0395338329764454,0.0397419700214132,0.0399488222698072,0.0401543897216274,0.0403586723768736,0.0405614561027837,0.0407629550321199,0.0409629550321199,0.0411618843683083
428,C014,0.0163,0.0213,94.64,1287118,140.66,-0.0,0.002037687366167,0.0040712847965738,0.0061006423982869,0.0081160813704496,0.0100875802997858,0.011973062098501,0.0137278158458244,0.0153326766595289,0.016776852248394,0.0181025910064239,0.0193353961456102,0.0204843040685224,0.021551391862955,0.02253426124197,0.023426766595289,0.0242334047109207,0.0249738758029978,0.0256605995717344,0.0262976445396145,0.0268852248394004,0.0274263383297644,0.0279248394004282,0.0283877944325481,0.0288209850107066,0.029230192719486,0.0296186295503212,0.0299873661670235,0.0303381156316916,0.0306721627408993,0.0309910064239828,0.0312957173447537,0.0315867237687366,0.0318659528907922,0.03213426124197,0.0323920770877944,0.0326400428265524,0.0328792291220556,0.0331094218415417,0.0333314775160599,0.0335453961456102,0.0337516059957173,0.0339509635974304,0.034143897216274,0.0343304068522483,0.0345104925053533,0.0346850107066381,0.0348541755888651,0.0350182012847965,0.0351779443254818,0.035333618843683,0.0354852248394004,0.0356334047109207,0.0357781584582441,0.0359197002141327,0.0360580299785867,0.0361933618843683,0.0363261241970021,0.0364558886509636,0.0365826552462526,0.0367072805139186,0.0368295503211991,0.0369498929336188,0.0370683083511777,0.0371847965738758,0.0372997858672376,0.037413062098501,0.0375246252676659,0.0376349036402569,0.0377434689507494,0.0378507494646681,0.0379567451820128,0.0380612419700214,0.0381644539614561,0.0382663811563169,0.0383670235546038,0.0384663811563169,0.0385646680942184,0.0386614561027837,0.0387571734475374,0.038851391862955,0.038944539614561,0.0390364025695931,0.0391269807280513,0.039216488222698,0.0393047109207708,0.0393916488222698,0.0394773019271948,0.039561670235546,0.039644539614561,0.0397263383297644,0.0398064239828693,0.0398852248394004,0.0399627408993576,0.0400387580299785,0.0401134903640256,0.0401867237687366,0.0402586723768736,0.0403293361884368,0.0403982869379015,0.0404659528907922
429,C015,0.0067,0.0634,174.84,3875005,53.76,-0.0,0.0021799571734475,0.0043147537473233,0.0061953961456102,0.0077069164882226,0.0089797002141327,0.0100378586723768,0.0109084796573875,0.011657408993576,0.0123058029978586,0.0128852890792291,0.013417965738758,0.0139131263383297,0.0143776231263383,0.0148170877944325,0.0152352890792291,0.0156344753747323,0.0160162526766595,0.0163820770877944,0.0167340685224839,0.017074817987152,0.0174061241970021,0.0177292077087794,0.0180450107066381,0.0183543683083511,0.0186577944325481,0.0189558886509636,0.0192496573875803,0.0195396145610278,0.0198261884368308,0.0201097430406852,0.0203904925053533,0.0206687366167023,0.0209446466809421,0.0212183940042826,0.0214901498929336,0.0217601713062098,0.0220282655246252,0.0222950749464668,0.0225601713062098,0.0228237687366167,0.0230862955032119,0.023347323340471,0.0236072805139186,0.0238661670235546,0.024123982869379,0.0243805139186295,0.0246361884368308,0.0248910064239828,0.0251447537473233,0.0253976445396145,0.0256496788008565,0.0259006423982869,0.0261509635974304,0.0264006423982869,0.0266492505353319,0.0268972162740899,0.0271443254817987,0.0273907922912205,0.0276361884368308,0.0278809421841541,0.0281250535331905,0.0283683083511777,0.0286111349036402,0.0288531049250535,0.0290942184154175,0.0293346895074946,0.0295745182012848,0.0298134903640256,0.0300518201284796,0.0302892933618843,0.0305259100642398,0.030761670235546,0.0309967880085653,0.031230835117773,0.0314640256959314,0.0316963597430406,0.0319276231263383,0.0321580299785867,0.0323873661670235,0.0326160599571734,0.0328436830835117,0.0330702355460385,0.033295931477516,0.033520556745182,0.0337441113490364,0.0339663811563169,0.0341877944325481,0.0344079229122055,0.0346265524625267,0.0348441113490364,0.0350603854389721,0.035275374732334,0.035489079229122,0.0357014989293361,0.0359126338329764,0.0361224839400428,0.036330835117773,0.0365381156316916,0.036743897216274,0.036947965738758
430,C016,0.0147,0.0563,20.46,439390,80.8,-0.0,0.0014701498929336,0.0029382869379014,0.0044044325481798,0.0058682012847965,0.0073255246252676,0.008770192719486,0.01019426124197,0.011577687366167,0.0129013704496788,0.0141556316916488,0.0153367451820128,0.0164598072805139,0.0175295289079229,0.0185461241970021,0.0195048394004282,0.0203875802997858,0.0211926980728051,0.021940471092077,0.0226426124197002,0.0233032119914346,0.0239214132762312,0.0244995717344753,0.025040471092077,0.0255520342612419,0.026041113490364,0.0265111349036402,0.0269640256959314,0.0274008565310492,0.0278235546038543,0.0282327623126338,0.0286295503211991,0.0290149892933618,0.0293897216274089,0.0297543897216274,0.0301094218415417,0.0304558886509635,0.0307935760171306,0.031123340471092,0.0314451820128479,0.0317595289079229,0.0320668094218415,0.0323672376873661,0.0326612419700214,0.0329494646680942,0.0332321199143468,0.033509635974304,0.033782226980728,0.0340496788008565,0.0343126338329764,0.0345715203426124,0.0348265524625267,0.0350777301927194,0.0353256959314775,0.0355700214132762,0.0358115631691648,0.0360498929336188,0.0362854389721627,0.0365186295503212,0.0367496788008565,0.0369783725910064,0.0372051391862955,0.0374297644539614,0.0376524625267665,0.0378734475374732,0.0380927194860813,0.038310278372591,0.0385261241970021,0.038740471092077,0.0389531049250535,0.0391642398286937,0.0393740899357601,0.039582226980728,0.039789079229122,0.0399946466809421,0.0401987152034261,0.0404017130620985,0.0406032119914346,0.0408038543897216,0.0410029978586723,0.0412010706638115,0.0413978586723768,0.0415937901498929,0.0417884368308351,0.0419820128479657,0.0421745182012847,0.0423659528907922,0.0425563169164882,0.0427456102783725,0.042933618843683,0.0431207708779443,0.0433070663811563,0.0434920770877944,0.0436760171306209,0.0438588865096359,0.0440406852248394,0.0442211991434689,0.0444008565310492,0.0445794432548179,0.0447569593147751,0.0449338329764454
431,C017,0.0103,0.0732,33.53,8948098,241.86,-0.0,0.0017199464668094,0.0034371520342612,0.0051481798715203,0.0068285010706638,0.0084324411134903,0.0099086295503212,0.0112386937901498,0.0124610706638115,0.013585653104925,0.0146018629550321,0.0154952248394004,0.0163044325481798,0.0170483083511777,0.017727965738758,0.0183514775160599,0.018932226980728,0.0194819700214132,0.0200058244111349,0.0205072805139186,0.0209885653104925,0.0214518201284796,0.0218989293361884,0.0223319057815845,0.0227516059957173,0.0231597430406852,0.0235565310492505,0.0239428265524625,0.0243188436830835,0.024685653104925,0.0250443254817987,0.0253950749464668,0.0257383297644539,0.0260747323340471,0.0264051391862955,0.026730192719486,0.0270503211991434,0.0273657387580299,0.0276766595289079,0.0279837259100642,0.0282869379014989,0.0285867237687366,0.0288837259100642,0.0291779443254818,0.0294695931477516,0.0297586723768736,0.0300456102783725,0.0303304068522483,0.0306132762312633,0.0308940042826552,0.0311730192719486,0.0314501070663811,0.0317254817987152,0.0319991434689507,0.0322713062098501,0.0325419700214132,0.0328113490364025,0.0330792291220556,0.0333456102783725,0.0336109207708779,0.0338747323340471,0.0341374732334047,0.0343991434689507,0.0346593147751606,0.0349186295503212,0.0351766595289079,0.035433618843683,0.0356892933618843,0.035943897216274,0.0361972162740899,0.0364496788008565,0.0367010706638115,0.036951391862955,0.0372006423982869,0.0374490364025695,0.0376963597430406,0.0379426124197002,0.0381877944325481,0.0384321199143469,0.038675374732334,0.0389177730192719,0.0391588865096359,0.039399357601713,0.0396385438972162,0.0398770877944325,0.0401143468950749,0.040350749464668,0.0405858672376873,0.040819914346895,0.0410531049250535,0.0412852248394004,0.0415162740899357,0.0417464668094218,0.0419755888650963,0.0422036402569593,0.042430835117773,0.0426567451820128,0.0428813704496787,0.0431049250535331,0.0433276231263383,0.0435490364025695
